temps (s)	HR_4	HR_8	HR_12	FLX_8	FLX_16	T_4	T_8	T_12
932400	0.696707158	0.699627027	0.757778854	1.601139106	4.542986531	296.6854113	295.4047424	293.1603453
932700	0.696745271	0.699655046	0.757501674	1.634505078	4.715000497	296.6831008	295.3845665	293.0952573
933000	0.696783383	0.699683066	0.757224494	1.667865999	4.886931757	296.6807903	295.3643905	293.0301693
933300	0.696821496	0.699711085	0.756947315	1.701221868	5.058780986	296.6784797	295.3442145	292.9650812
933600	0.696855039	0.699725332	0.756681596	1.732996835	4.999664201	296.674838	295.3206374	292.9036708
933900	0.696888582	0.699739579	0.756415878	1.764766074	4.940579849	296.6711963	295.2970602	292.8422604
934200	0.696922125	0.699753826	0.75615016	1.796529587	4.88152793	296.6675545	295.273483	292.78085
934500	0.696953669	0.699759213	0.755903868	1.82614908	4.817301041	296.6632915	295.2476941	292.723978
934800	0.696985213	0.699764599	0.755657577	1.855762675	4.753103627	296.6590285	295.2219052	292.667106
935100	0.697016757	0.699769986	0.755411285	1.885370372	4.688935685	296.6547656	295.1961163	292.6102339
935400	0.697034418	0.699770431	0.75518346	1.911926629	4.566550584	296.6473532	295.1690819	292.5595197
935700	0.697052079	0.699770877	0.754955634	1.938477312	4.444190193	296.6399408	295.1420475	292.5088055
936000	0.697069741	0.699771322	0.754727809	1.965022419	4.321854507	296.6325285	295.115013	292.4580912
936300	0.697082582	0.699769675	0.754513965	1.988261091	4.345441131	296.6238722	295.0874434	292.4115553
936600	0.697095423	0.699768029	0.754300121	2.011494771	4.369016684	296.6152159	295.0598738	292.3650193
936900	0.697108265	0.699766382	0.754086278	2.034723459	4.392581165	296.6065596	295.0323042	292.3184834
937200	0.697121441	0.699764952	0.753887216	2.055185879	4.501972925	296.59794	295.004777	292.2760586
937500	0.697134617	0.699763522	0.753688154	2.075643902	4.611376667	296.5893205	294.9772497	292.2336337
937800	0.697147793	0.699762092	0.753489092	2.096097529	4.720792845	296.5807009	294.9497225	292.1912089
938100	0.697147049	0.699761901	0.753303854	2.113746181	4.693246916	296.5690598	294.9225352	292.1524376
938400	0.697146304	0.69976171	0.753118616	2.131391083	4.665707924	296.5574187	294.895348	292.1136662
938700	0.69714556	0.699761519	0.752933378	2.149032235	4.63817587	296.5457776	294.8681607	292.0748949
939000	0.697142803	0.699762992	0.752762139	2.164163686	4.60232778	296.5336084	294.8414249	292.0386107
939300	0.697140046	0.699764466	0.752590901	2.179291972	4.566489242	296.5214392	294.8146891	292.0023265
939600	0.69713729	0.699765939	0.752419662	2.194417093	4.530660255	296.50927	294.7879533	291.9660423
939900	0.697139049	0.699769221	0.752244123	2.20826282	4.603195208	296.4981353	294.7617334	291.9292592
940200	0.697140808	0.699772502	0.752068583	2.222105706	4.675688714	296.4870005	294.7355135	291.8924762
940500	0.697142567	0.699775783	0.751893044	2.235945752	4.748140773	296.4758658	294.7092936	291.8556932
940800	0.697136779	0.699779759	0.75171206	2.249363445	4.771101054	296.4631789	294.6833361	291.8171199
941100	0.697130991	0.699783736	0.751531077	2.262778412	4.79404845	296.4504919	294.6573785	291.7785467
941400	0.697125204	0.699787712	0.751350093	2.276190654	4.816982961	296.4378049	294.6314209	291.7399734
941700	0.697118431	0.699790986	0.751163153	2.289716026	4.86428861	296.4248434	294.6053672	291.6992005
942000	0.697111659	0.69979426	0.750976214	2.303238638	4.911564607	296.4118818	294.5793135	291.6584276
942300	0.697104886	0.699797533	0.750789274	2.316758488	4.958810953	296.3989203	294.5532598	291.6176547
942600	0.697103569	0.699799316	0.750595566	2.331140553	5.206826608	296.3871644	294.5269022	291.5741562
942900	0.697102252	0.6998011	0.750401858	2.345519645	5.454742426	296.3754085	294.5005447	291.5306578
943200	0.697100936	0.699802883	0.750208151	2.359895762	5.70255938	296.3636527	294.4741871	291.4871593
943500	0.69710282	0.699802841	0.750010634	2.37552947	5.717944104	296.352659	294.4474253	291.4415463
943800	0.697104704	0.699802798	0.749813117	2.391159891	5.733318205	296.3416653	294.4206634	291.3959333
944100	0.697106588	0.699802756	0.7496156	2.406787027	5.748681681	296.3306715	294.3939016	291.3503203
944400	0.697098841	0.699800464	0.749426886	2.422944894	5.6832475	296.3174817	294.3666242	291.3047385
944700	0.697091094	0.699798173	0.749238171	2.439099292	5.617839956	296.3042918	294.3393468	291.2591568
945000	0.697083348	0.699795881	0.749049457	2.455250221	5.552459049	296.2911019	294.3120694	291.2135751
945300	0.697072804	0.699791999	0.748875415	2.470703125	5.406836241	296.2771279	294.284416	291.1718195
945600	0.69706226	0.699788117	0.748701373	2.486152657	5.261224129	296.2631539	294.2567626	291.1300639
945900	0.697051716	0.699784235	0.748527331	2.501598817	5.115622706	296.2491799	294.2291093	291.0883083
946200	0.69704643	0.699781383	0.748382479	2.515289242	4.941538586	296.2362814	294.201742	291.0538499
946500	0.697041143	0.699778532	0.748237627	2.528976704	4.767418378	296.223383	294.1743747	291.0193915
946800	0.697035857	0.699775681	0.748092775	2.542661205	4.593262079	296.2104845	294.1470074	290.9849331
947100	0.697035807	0.699776652	0.747968537	2.554219708	4.603822086	296.198738	294.1206759	290.9556668
947400	0.697035757	0.699777624	0.747844299	2.565775805	4.61438063	296.1869914	294.0943444	290.9264006
947700	0.697035707	0.699778595	0.747720061	2.577329495	4.624937711	296.1752449	294.068013	290.8971343
948000	0.697037968	0.699784786	0.747610013	2.586999928	4.761655081	296.1639162	294.0431057	290.8711226
948300	0.697040229	0.699790976	0.747499965	2.596668458	4.898406704	296.1525876	294.0181985	290.845111
948600	0.697042491	0.699797166	0.747389917	2.606335087	5.035193143	296.1412589	293.9932912	290.8190993
948900	0.697044792	0.699808529	0.74728735	2.614557392	5.050551001	296.1297986	293.9698307	290.7943784
949200	0.697047093	0.699819891	0.747184782	2.622778177	5.065905392	296.1183384	293.9463702	290.7696575
949500	0.697049394	0.699831254	0.747082215	2.630997442	5.081256316	296.1068781	293.9229097	290.7449366
949800	0.697043599	0.699846493	0.746989675	2.637939352	5.033903509	296.0934732	293.9005954	290.7208978
950100	0.697037804	0.699861732	0.746897135	2.644880042	4.986557373	296.0800683	293.8782811	290.696859
950400	0.697032008	0.699876971	0.746804595	2.651819511	4.939217908	296.0666633	293.8559668	290.6728201
950700	0.697023564	0.699894436	0.746709059	2.657850467	4.978833293	296.0525186	293.8343895	290.6479156
951000	0.697015119	0.699911901	0.746613523	2.663880396	5.018434143	296.0383738	293.8128121	290.6230111
951300	0.697006674	0.699929366	0.746517986	2.669909299	5.058020459	296.0242291	293.7912347	290.5981067
951600	0.69701055	0.699947331	0.746402128	2.67688435	5.28753607	296.0127673	293.7699515	290.5666519
951900	0.697014427	0.699965296	0.74628627	2.683858237	5.516819917	296.0013055	293.7486683	290.5351972
952200	0.697018304	0.699983261	0.746170412	2.690830959	5.745871999	295.9898437	293.7273851	290.5037424
952500	0.697023489	0.699999715	0.7460401	2.700072308	5.709671119	295.9787099	293.7058518	290.4670181
952800	0.697028675	0.700016168	0.745909788	2.709312103	5.673488717	295.9675761	293.6843186	290.4302938
953100	0.69703386	0.700032622	0.745779476	2.718550345	5.637324793	295.9564423	293.6627853	290.3935695
953400	0.697037822	0.700046115	0.745643238	2.729868397	5.675800539	295.9449232	293.6405895	290.3537606
953700	0.697041783	0.700059607	0.745507	2.741184487	5.714251572	295.9334041	293.6183938	290.3139517
954000	0.697045745	0.700073099	0.745370762	2.752498614	5.752677893	295.921885	293.5961981	290.2741428
954300	0.697050433	0.700083531	0.745241192	2.765043521	5.833103983	295.9103479	293.5732713	290.2348467
954600	0.69705512	0.700093962	0.745111621	2.777586175	5.913539523	295.8988108	293.5503446	290.1955507
954900	0.697059808	0.700104394	0.744982051	2.790126577	5.993984895	295.8872736	293.5274178	290.1562546
955200	0.697063552	0.700112874	0.744866476	2.802715828	5.935384491	295.8754169	293.5040334	290.1197517
955500	0.697067296	0.700121354	0.744750901	2.815302767	5.876795211	295.8635602	293.4806489	290.0832489
955800	0.69707104	0.700129834	0.744635326	2.827887394	5.818217057	295.8517036	293.4572645	290.0467461
956100	0.697075847	0.700136973	0.74452169	2.840384955	5.980110968	295.8399403	293.4335927	290.0084327
956400	0.697080654	0.700144111	0.744408054	2.852880187	6.141869981	295.8281771	293.4099209	289.9701194
956700	0.697085461	0.700151249	0.744294418	2.865373091	6.303494099	295.8164138	293.3862491	289.931806
957000	0.697090746	0.700155502	0.744151705	2.879229651	6.568494464	295.8046182	293.3618883	289.884678
957300	0.697096031	0.700159755	0.744008992	2.893083549	6.833120676	295.7928226	293.3375275	289.83755
957600	0.697101316	0.700164008	0.743866279	2.906934785	7.097372737	295.7810269	293.3131668	289.7904221
957900	0.697110704	0.70016354	0.743708377	2.923372863	7.029764905	295.7699964	293.2875627	289.7371948
958200	0.697120092	0.700163073	0.743550474	2.939807614	6.962204534	295.7589658	293.2619586	289.6839676
958500	0.69712948	0.700162605	0.743392571	2.956239036	6.894691623	295.7479353	293.2363545	289.6307404
958800	0.697138038	0.700157367	0.743241003	2.974581599	6.787755605	295.7365426	293.2094355	289.5777346
959100	0.697146597	0.700152129	0.743089435	2.992920245	6.680861082	295.72515	293.1825164	289.5247288
959400	0.697155155	0.700146891	0.742937866	3.011254973	6.57400805	295.7137574	293.1555974	289.4717231
959700	0.697159028	0.700138658	0.742810299	3.029458025	6.560092708	295.7010864	293.1277921	289.4244958
960000	0.697162901	0.700130426	0.742682732	3.047657046	6.546181061	295.6884154	293.0999868	289.3772686
960300	0.697166774	0.700122194	0.742555165	3.065852038	6.532273154	295.6757445	293.0721815	289.3300413
960600	0.697177429	0.700114267	0.742455164	3.082385114	6.436877238	295.6643317	293.0443503	289.2901529
960900	0.697188084	0.70010634	0.742355164	3.098914519	6.341480022	295.652919	293.0165192	289.2502645
961200	0.69719874	0.700098413	0.742255164	3.115440252	6.246081506	295.6415063	292.988688	289.2103762
961500	0.697208272	0.700094135	0.74219233	3.129132828	6.032887211	295.6296604	292.961754	289.1795552
961800	0.697217805	0.700089857	0.742129495	3.142822457	5.819607216	295.6178146	292.9348199	289.1487343
962100	0.697227338	0.70008558	0.742066661	3.156509141	5.606241504	295.6059687	292.9078858	289.1179133
962400	0.697239714	0.700087708	0.742030019	3.166676763	5.511419637	295.5945305	292.8826304	289.0954159
962700	0.697252089	0.700089836	0.741993376	3.176842331	5.416571824	295.5830923	292.857375	289.0729185
963000	0.697264465	0.700091964	0.741956734	3.187005846	5.321698063	295.571654	292.8321196	289.0504211
963300	0.697279283	0.70010191	0.741937448	3.193948461	5.300741846	295.5605266	292.8089895	289.0329383
963600	0.6972941	0.700111856	0.741918162	3.200889788	5.279784102	295.5493991	292.7858594	289.0154555
963900	0.697308917	0.700121802	0.741898877	3.207829827	5.258824831	295.5382717	292.7627293	288.9979727
964200	0.697322275	0.700139104	0.741884903	3.21240801	5.286903291	295.5266524	292.7416627	288.9818235
964500	0.697335632	0.700156406	0.74187093	3.216985416	5.314978061	295.5150332	292.7205961	288.9656743
964800	0.69734899	0.700173708	0.741856957	3.221562043	5.343049142	295.5034139	292.6995294	288.949525
965100	0.697364017	0.700197212	0.741849382	3.224625241	5.263516829	295.491983	292.680241	288.9347816
965400	0.697379045	0.700220715	0.741841808	3.227687957	5.183976711	295.480552	292.6609525	288.9200382
965700	0.697394072	0.700244219	0.741834234	3.230750192	5.104428787	295.469121	292.6416641	288.9052947
966000	0.697412335	0.70027349	0.741841618	3.232516442	5.14672717	295.4583088	292.6240531	288.8943803
966300	0.697430598	0.700302762	0.741849001	3.234282433	5.189057141	295.4474965	292.606442	288.8834658
966600	0.697448861	0.700332034	0.741856385	3.236048162	5.23141893	295.4366842	292.588831	288.8725513
966900	0.697460837	0.700367293	0.741889107	3.235602203	5.043851421	295.4243872	292.5729919	288.8688244
967200	0.697472814	0.700402552	0.741921828	3.235156276	4.856160284	295.4120901	292.5571528	288.8650974
967500	0.69748479	0.700437811	0.741954549	3.23471038	4.668345515	295.3997931	292.5413137	288.8613705
967800	0.697503369	0.700480322	0.742019117	3.231384627	4.534348172	295.3889022	292.5276147	288.8654236
968100	0.697521949	0.700522834	0.742083685	3.22805919	4.400264155	295.3780114	292.5139157	288.8694768
968400	0.697540528	0.700565346	0.742148253	3.22473407	4.266093455	295.3671205	292.5002166	288.8735299
968700	0.697569507	0.700616651	0.742230368	3.218853351	4.19304895	295.3586069	292.4891205	288.8834356
969000	0.697598485	0.700667957	0.742312483	3.212973081	4.119966094	295.3500933	292.4780243	288.8933413
969300	0.697627464	0.700719262	0.742394598	3.207093261	4.046844883	295.3415796	292.4669281	288.903247
969600	0.697661903	0.700780792	0.742506029	3.198587184	3.788150927	295.3343799	292.45885	288.9215753
969900	0.697696343	0.700842321	0.742617459	3.190081551	3.529178498	295.3271801	292.4507719	288.9399037
970200	0.697730782	0.70090385	0.742728889	3.181576364	3.269927584	295.3199803	292.4426938	288.9582321
970500	0.697762721	0.700977523	0.742888645	3.168925031	2.928502458	295.3122036	292.4381991	288.9906287
970800	0.697794661	0.701051196	0.743048401	3.156273985	2.586526673	295.304427	292.4337044	289.0230253
971100	0.6978266	0.701124868	0.743208157	3.143623228	2.244000209	295.2966503	292.4292097	289.0554219
971400	0.697860988	0.701212355	0.743403833	3.125973601	2.219818438	295.2894547	292.4288219	289.0981782
971700	0.697895377	0.701299842	0.743599508	3.108323771	2.195612	295.282259	292.428434	289.1409345
972000	0.697929765	0.701387329	0.743795183	3.090673738	2.171380895	295.2750634	292.4280461	289.1836908
972300	0.697973621	0.70149001	0.74402774	3.06837177	1.921643579	295.2701542	292.432175	289.2365373
972600	0.698017476	0.701592691	0.744260296	3.0460687	1.67153354	295.265245	292.4363038	289.2893839
972900	0.698061332	0.701695372	0.744492853	3.023764528	1.421050771	295.2603359	292.4404327	289.3422304
973200	0.698111324	0.701816538	0.744802667	2.995495104	0.846527418	295.2570641	292.4499809	289.4159973
973500	0.698161317	0.701937705	0.745112481	2.967222992	0.270442183	295.2537923	292.459529	289.4897643
973800	0.698211309	0.702058872	0.745422295	2.938948194	-0.307204985	295.2505205	292.4690771	289.5635312
974100	0.698272793	0.702200733	0.745765322	2.904971127	-0.023677457	295.2500985	292.4847031	289.6453562
974400	0.698334277	0.702342594	0.74610835	2.87098909	0.260061164	295.2496765	292.500329	289.7271812
974700	0.698395762	0.702484455	0.746451377	2.837002083	0.544010881	295.2492545	292.515955	289.8090062
975000	0.69846983	0.702644907	0.746785951	2.800679901	0.646035612	295.2519904	292.5370885	289.8864619
975300	0.698543898	0.70280536	0.747120525	2.764350718	0.748117965	295.2547263	292.558222	289.9639176
975600	0.698617966	0.702965813	0.747455098	2.728014535	0.85025794	295.2574622	292.5793555	290.0413732
975900	0.698687508	0.703139227	0.747771611	2.692243053	0.902513419	295.2595363	292.6044451	290.1111861
976200	0.698757051	0.703312642	0.748088124	2.656463484	0.954794637	295.2616103	292.6295347	290.1809989
976500	0.698826594	0.703486056	0.748404638	2.620675827	1.007101596	295.2636843	292.6546242	290.2508118
976800	0.698898223	0.703668568	0.748740054	2.585623511	0.679212646	295.2665273	292.6825138	290.3233442
977100	0.698969852	0.703851079	0.749075471	2.550562444	0.350817496	295.2693703	292.7104033	290.3958765
977400	0.699041481	0.704033591	0.749410888	2.515492625	0.02191614	295.2722132	292.7382929	290.4684089
977700	0.699132555	0.704224702	0.749761227	2.481098705	-0.114128741	295.2798733	292.7687745	290.542838
978000	0.699223629	0.704415813	0.750111567	2.446695446	-0.250242584	295.2875333	292.7992561	290.617267
978300	0.699314703	0.704606925	0.750461906	2.412282848	-0.386425891	295.2951934	292.8297378	290.691696
978600	0.699423971	0.704805934	0.750801013	2.379981511	-0.241735704	295.307522	292.8625698	290.7610173
978900	0.69953324	0.705004944	0.75114012	2.347670759	-0.096997914	295.3198507	292.8954019	290.8303386
979200	0.699642509	0.705203954	0.751479228	2.315350592	0.047787479	295.3321793	292.928234	290.8996599
979500	0.699747249	0.7054098	0.751833177	2.284488491	-0.234986864	295.3438881	292.963058	290.9717374
979800	0.69985199	0.705615646	0.752187126	2.253616875	-0.518160537	295.3555969	292.9978821	291.043815
980100	0.69995673	0.705821492	0.752541076	2.222735742	-0.801733541	295.3673058	293.0327062	291.1158925
980400	0.700063989	0.706035345	0.752943013	2.190859023	-0.983269909	295.3798138	293.0697503	291.1974142
980700	0.700171248	0.706249197	0.753344951	2.158971882	-1.16508387	295.3923218	293.1067945	291.2789359
981000	0.700278506	0.70646305	0.753746888	2.127074317	-1.347175427	295.4048298	293.1438386	291.3604575
981300	0.700395284	0.706686335	0.754168295	2.093704434	-1.222758158	295.4198333	293.1834477	291.4446618
981600	0.700512062	0.70690962	0.754589703	2.060322923	-1.098245647	295.4348368	293.2230567	291.528866
981900	0.700628839	0.707132905	0.75501111	2.026929781	-0.973637892	295.4498403	293.2626658	291.6130703
982200	0.700739623	0.707360713	0.755369674	1.995429277	-0.598306968	295.4639642	293.3035938	291.6788344
982500	0.700850406	0.70758852	0.755728237	1.963917446	-0.22342551	295.478088	293.3445218	291.7445984
982800	0.700961189	0.707816327	0.756086801	1.932394288	0.151007966	295.4922118	293.3854499	291.8103625
983100	0.701078314	0.70804463	0.756449222	1.904060554	-0.407450657	295.5080764	293.4264907	291.87488
983400	0.70119544	0.708272932	0.756811644	1.875716603	-0.966822682	295.523941	293.4675315	291.9393976
983700	0.701312565	0.708501234	0.757174065	1.847362435	-1.527108113	295.5398056	293.5085722	292.0039151
984000	0.701441018	0.708728351	0.757509477	1.822574198	-1.049695204	295.5586143	293.5493048	292.0613228
984300	0.701569471	0.708955468	0.757844889	1.797777083	-0.572476508	295.577423	293.5900373	292.1187306
984600	0.701697924	0.709182584	0.758180301	1.772971091	-0.095451991	295.5962316	293.6307699	292.1761383
984900	0.701815457	0.709404749	0.758477274	1.752414236	0.018667909	295.6130131	293.6702254	292.2222837
985200	0.70193299	0.709626914	0.758774247	1.731850235	0.132776066	295.6297946	293.7096809	292.2684291
